,review,label
3430,失望,1
3431,好温馨！！！超感人！！！,2
3432,稍纵即逝的人生,2
3433,松鼠！！！！！！！！！！！！！！！！！,2
3434,浪漫,2
3435,Everyone has his dream.,2
3436,太美好了 我一向对于有老人的电影完全没有抵抗力,2
3437,恐高...,2
3438,温情浪漫的冒险故事。还记得年少时的梦么？那就努力去实现它吧！导演想象力真丰富。,2
3439,我每天都要跟自己说一遍 确定自己没有忘了自己的梦,2
3440,青梅竹马直到白头偕老的爱情果然是最令人向往的。卡尔和艾莉的爱情让我和我旁边的女孩完全没有办法控制住眼泪，但那样的感情还真是可望不可及的。,2
3441,感动+搞笑+创意,2
3442,"还记得你童年时候的梦想吗,去实现它!!!!生活永远是有惊喜的!",2
3443,零零散散看了好几遍！,2
3444,最爱最爱这座飞翔的小房子了,2
3445,可爱的小狗“叛变”  看到艾莉勋章那里，差点泪彪了,2
3446,天我的气球,2
3447,关于生命和梦想，幻灯片有催泪效果，慎用。,2
3448,PIXAR最愛～,2
3449,卡尔和艾莉的人生掠影让俺眼窝子热了一下,2
3450,长这么大，“溜房子”还是第一次见。,2
3451,有人说梦想的实现不在乎早晚，有人说梦想只有在梦中实现。,1
3452,赞！,2
3453,那个老头很有爱～,2
3454,小胖超可爱。,2
3455,五星全给片头,2
3456,"我喜欢每个人的梦想都不会破灭,我喜欢这个世界布满危险,却充满爱.到最后我发现其实我是喜欢迪士尼式的美满结局的.",2
3457,感情戏，好啊,2
3458,一则关于人生关于梦想关于信仰关于重生的寓言故事！,2
3459,只要和你在一起，就是天堂,2
3460,"在完全没有被剧透的情况下，看到突然出现的气球把小房子拉向空中，感动得泪流满面。we're on our way,Ellie...",2
3461,“你是我一生的冒险”,2
3462,爱是追寻，爱是放手！,2
3463,"虽然说是渐入佳境的电影,但我只能说我不适合动画片。",1
3464,六颗星,2
3465,很感人 完美的结局,2
3466,内牛满面……,2
3467,梦暖如昔，始终如一，这是最华丽的冒险。大花鸟挺萌，小肥胖子有点讨厌。,2
3468,老爷爷的真爱，，小孩子的真心。。,2
3469,最后，还是个人乖乖地在寝室看了。,2
3470,升空的那一刻我哭了,2
3471,最後那些無聊的事，才是我所懷戀的。,2
3472,感人,2
3473,"相册就是回忆和好时光。
会飞的房子就是梦想。
他是在老年的时候开始追梦的。
所以，永远都不晚。",2
3474,前半个小时，我泪如泉涌，可以给7星了。做我的亲人，让我还敢做我的梦。,2
3475,还没来得及做的事情就快去做吧，梦想是每个人的权利，但为什么总是到来不及了才想着要去做呢……,2
3476,感叹号知道不！,2
3477,".可以说...2013年来 看过最好的一部电影了.虽然是以动画的形式出现的.....
简简单单的遇见你,   命中注定般爱上你。平平淡淡的在一起，有你在。是最大的幸福。。",2
3478,老头子,2
3479,美国的3D冒险喜剧动画，温情感人，成长励志。最美好的事情：平平淡淡的温馨！,2
3480,很good，很like,2
3481,无感,1
3482,别人看来最无聊的事也许正是你的梦想。,2
3483,关于梦想，关于爱情，关于人生~,2
3484,梦想，童真，坚持，感动。,2
3485,"That might sound boring, but I think the boring stuff is the stuff I remember the most.",2
3486,说实话 我给不了五星 制作没话说 但是剧情~~~~~,2
3487,我們的家。在伊瓜蘇。,2
3488,爱情、梦想，气球飞起来的时候很感人。情节其实蛮单调的，但笑点不少，只是这部片子里的黑暗元素让我不太适应,2
3489,皮克斯版本的纯爱是这样的……,2
3490,太好看了！,2
3491,很感人啊！,2
3492,我爱大爷！,2
3493,无比感人的前15分钟。,2
3494,前短短十几分钟把他们都一生都写完了，虽然没有言语的旁白，只有两人的互动，但也完全能感同身受他们的相亲相爱，相伴一生,2
3495,谨以非常友爱的小黄帽纪念第1000部,2
3496,看的时候一直紧握着他的手,2
3497,第一次看3D,2
3498,片头很美很感人，短小却包括了我所希望的所有幸福。就因为这点，给五星,2
3499,自虐片，最好不要看……,2
3500,后半段情节过于夸张了,1
3501,大爱,2
3502,PIXAR怎么会不出经典？？只是他也太经典了,2
3503,我那些微不足道的渺小心愿，感谢你都愿意为我实现,2
3504,只是很羡慕Ellie ,2
3505,让人难忘的前15min，人生有多少来不及实现的梦想...还记得当年，“天空倒映在你的眸间”...2010年第82届奥斯卡最佳动画长片~~,2
3506,衰老不是最可怕，最怕留下我一个人衰老。,2
3507,很棒的呀,2
3508,同意某同学意见，最华丽的冒险是与你相守。,2
3509,电影还是单薄了些。可才看了五分钟就吃着吃着饭哭了起来，样子惨不忍睹，好酸的电影啊,2
3510,近年唯一一部等到屏幕黑了觀眾才離場的電影,2
3511,最中意老爷子把家具都扔了让屋子起飞那段，轻装上阵哦夜！（健忘脸,2
3512,好莱坞式的怪老头，好莱坞式的怪小孩，好莱坞式的感动。,2
3513,前十分钟华丽丽地成为所有动画的万世师表，可惜接下去八十分钟立马跌入皮克斯动画的俗套：好人击败坏人，一个童话般的结局……好吧，这样的动画多少离伟大跟不朽有点距离……,2
3514,服了Pixar,2
3515,我觉得一般嘛   纯粹为了 省空间  因为剧情不是很出彩  我怕以后忘记 mark一下,1
3516,喜欢开始的那一段,2
3517,一个名叫卡尔的老人，一生都梦想着能环游世界。在他生命的最后阶段，仿佛在命运的安排下，与8岁的罗素一同踏上了冒险的旅程。,2
3518,BUG好多，但是不失为一部好电影。虐点好多，能够持续一辈子的爱啊。,2
3519,好看。超级好看！！太好看了！！！有时候自己觉得很珍贵的东西试着为了别人放下其实可能有更多的收获。,2
3520,就像高考的高分作文，很会解析命题，并找到一个免俗的突破口。把送快递从送到快递变成送出快递，格局一下就以小博大了。,2
3521,本以为是黑马，没想到这才是国庆档最“讨巧”的电影，当看到陈可辛+许宏宇大概就能猜到风格会是轻喜剧+快节奏，只是这次口号喊得更加响亮，但创业艰辛的展现以及人物性格的成长远不如《中国合伙人》，成功原来是如此的理想主义，这不就是在给年轻人喂鸡汤吗？尤其是从李佳琦出场后关于成功的展现，也因为前期的完成度不足而变得只剩“燃”，但没有“魂”。当然这也不能怪创作者，影片本身的属性限制了他们的发挥。从某种程度上来说，把它当成《我和我的家乡》中发挥比较平稳的一个单元就好了，不用期待过高。三位主演表现的都很夸张和用力。,1
3522,看的我想在影院鼓掌，能把一个很容易拍的无聊的素材拍的妙趣横生，甚至还和陈可辛一起自黑了一把（中国合伙人），许宏宇证明《喜欢你》并非出道即巅峰,2
3523,观感用一个词形容就是“神清气爽”。表层的设定是电商+咖啡+农村物流大集合，往下挖是年轻人的创业故事，再往下是城镇与乡土、当代与传统的激烈碰撞，编剧和导演很好地平衡了这几种方向的角力。许宏宇还是那么鬼灵精怪，延续了《喜欢你》的拍摄手法，用幻想包裹着的云南乡土被拍得流光溢彩。而这次的幻想除了大张旗鼓的那类外，也多了一些温情的小心思，比如尹昉看到椅子上并不存在的父亲那一幕，是朴素却又动情的一个“镜头魔法”。电影最后其实没有在“城与乡”之间做出对立式的选择，它的价值观是流动的，硬要说的话，就是无论选择在哪里生活，都要选择自我认定的道路。,2
3524,彭昱畅与尹昉抢刘昊然最后发现三个人在一起更好的擦边腐故事。摄影与剪辑养眼俏皮，烘得前面新鲜有趣，但从中段成功开始故事就跟特效一样浮，起鸡皮的口号甚至都觉得要为难乡民了。电影非常“讨好”，塑料一样的成功学结合所谓大势，越理想化越功利浮躁。全片能被感动到的地方，还是老婆婆在“回忆”以前的集市，还有失去的丈夫，但情绪马上会被支付宝冲散。,1
3525,"阿里出的毒鸡汤，携带私货。
在下沉市场里要是不标明聚划算，我还以为是拼多多的宣传片。",0
3526,"土气扶贫题材本身不够吸引人是一，节奏零碎是二，演员演技一般是三，图个搞笑看一看就算了。
演技：彭昱畅>>>刘昊然、尹昉，刘昊然演技这么久都没进步我也是没想到",1
3527,无功无过，但是被吹的有点过了，节奏很快但是快得有点尴尬😓六元怎么感觉演什么都是秦风，就那样吧。,0
3528,"看完点映，一个感觉：指不定这就是国庆档黑马。青春，热血。导演这次放的很开，杂糅了青春、喜剧、惊悚等多种类型，配方独特，既轻松愉快，又回味无穷！
尤其那句“我们常常在正确的事与容易的事情之间做选择。”更让人印象深刻！大城市固然有很多便利，可家乡广阔天地同样大有作为，在这一主线之下，三位年轻人的励志故事也颇有时代气息，以及各有特色的三位主演：彭昱畅的积极乐观与初心不变；刘昊然的梦想破灭与重燃；尹昉的执拗与坚持。于此同时，英文名coffee or tea还展现了变革与创新，传统与现代，父辈与当代青年两代人之间的碰撞与和解。",2
3529,许宏宇+陈光荣的组合就这样浪费了，浮夸抛弃了剧本的本质，有想法没能力，不过许的镜头还是可以的。,0
3530,卧槽！好久没看到这种开场15分钟，就把我看嗨的电影。看完电影特别想去云南当快递员！片中浓墨重彩刻画的云南千年古寨，亦是我看到的电影里对中国村落的最好的银幕呈现。导演许宏宇可能是剪辑出身的缘故，整部电影节奏出奇的好，而且拍的异常“飞”，随心所欲加入的那些略带夸张奇幻色彩的漫画式画面，让我居然能在一部看上去略带主旋律色彩的电影上，获得了特别意外的“爽感”，而且如此幽默诙谐，如此热血励志。三位演员的配合也是格外的精彩，继陈可辛《中国合伙人》之后，再一次看到的“最佳三人组合”，而影片也堪称“乡村版《中国合伙人》”。,2
3531,阿里巴巴宣传片 一星给演员 一星给前半部分,0
3532,太成功 太纯洁 太正了 一个香港导演乐此不疲地带着团队在内地拍满分高考作文 我觉得金像金马金鸡都不足以评价陈可辛的成就 必须100000个高中校长联名送锦旗才行,1
3533,很偷懒敷衍的剧作，哪怕是富N代在创业之路上多少都会遇到些阻碍得去克服吧，结果主角三个农民几乎是想做什么就轻松实现，一切难题迎刃而解。既然没有矛盾那就没有冲突，没有冲突就没有任何故事可言了。虽然第三幕又让三人来了次类似于《合伙人》的大撕逼，但脆弱的情绪调动（主要也是人物都没立起来）让人感觉这种情节设置也只是在走过场。其实片中提出的某些拷问非常犀利能够戳中每个辛苦打拼奋斗过的人，但是越细想越是心痛，因为成片的质量真的配不上它的壮志。,1
3534,剧情简陋，粉丝狂吹,0
3535,看完只想说导演许宏宇未来太可期了，对类型的糅合、叙事的节奏感、喜剧的创新意识，秒杀多数国产导演。更难能可贵的是，在这样一个回家为主题的命题作文下，能达到这个完成度，真的是超出预期。电影里最打动我的一句台词，“我们常常在正确的事与容易的事情之间做选择。 ”。PS：个人觉得没有必要过分放大结尾的正能量或主旋律，懂的人都懂，反而更应该鼓励导演在有限条件下的创新意识。真的太爱导演的节奏感了。,2
3536,挺喜欢许宏宇上一部《喜欢你》，但这次的漫画感没打到我，给的节奏太快，台词太满，表演太用力，该慢的地方没慢下来，唯有咖啡和茶的两代人和解、交心算是唯一有亮点且得以停歇之处。尽管不是凭空虚构空中楼阁，但回乡创业和改变农民网购意识还是流于表面了。三位主演的表演都是表面功夫，难以产生共情，最扎实的还是张琪演的爹。,2
3537,很规整，没惊喜也不算差，笑点和高光基本都被彭昱畅承包，漫画和特效的呈现方式我实在get不到。,1
3538,家乡和姜子牙满座，阴差阳错看了这部的点映，彭彭算是整部的亮点，继夺冠之后持续get到彭彭身上的黄渤气质。昊然弟弟油腻的感觉是怎么回事？希望是昊然弟弟演出来的！,1
3539,是那种玩出来的电影，因为整个拍摄过程确实比较仓促，会有不少小遗憾，故事也会太顺了。好在一群年轻人的状态很好，大家玩的都非常尽兴，能在影片中感受到他们更自由的状态。属于比较轻松的一个片子。,1
3540,低配版“中国合伙人”，角色有趣演得也好，看上去很励志但细品后发现成功还是靠“外挂”。没办法，命题作文底子只能这样了，说不好听的就是口号嘹亮、纸上谈兵。但许宏宇是真的厉害，就这么一个故事给拍得有滋有味，用最擅长的剪辑把气氛哄起来、把节奏调的飞快。掩饰故事先天不足，会飞的猪与《喜欢你》里的会说话的河豚简直异曲同工。PS，靠改变种植扭转生活？墨西哥玉米农告诉各位，这条路他们30年前就走过了，您猜最后怎么着？,1
3541,许宏宇又年轻又懂观众，才华横溢。为这样主动拥抱年轻人，平视观众的导演，值得多一星鼓励。看起来是笑语欢声，内在都是对自己的诘问，魏晋北、彭秀兵、李邵群，都是「我」。远山树林到底是什么味道，应该没有答案。但是我喜欢这一句——流水不争先，争的是滔滔不绝。,2
3542,唯品会农村版图扩张，合伙人变形计，自嗨式的无知，理想化的成长，全片充满廉价笑点与想当然，然后矫情的代入矛盾和困境，合伙人心生嫌隙，艾怡良“Forever Young”生硬运用，然后故作流泪省思，再莫名其妙的与彼此和解，三人的友谊给人一种在合作和利益中的生成印象，流水账叙事，跳跃式成功，缺乏太多的有效细节支撑，脱离现实张力，把农村创业的春天拍的一蹴而就，说实话没有受到鼓舞，也没接收到感动，一切都太赶鸭子上架了，当然鼓吹建设农村和创业版图，主题和初衷是正向励志的输出，但还是与对影片的期待值背道而驰，只浅薄的停留在铺满理想化色彩的路上，“天地人和”拿来式推进，小觑困顿，架空现实，对于一部分人来说可能受用，但影片的本质内核还是假大空一场，撇开这些问题，彭昱畅得单拎出来表扬，角色灵魂注入，表演松弛有度,0
3543,1. 无论我们的命运高亢或低落，Forever Young依然是不变的信条；正如电影中所言，我们要始终做相信的事，而非容易的事。2.果然是久违的治愈爽片，既轻松解压，又热血励志，难得让身心俱疲的城市社畜们得以休憩，并相信梦想犹在。3.有哭有笑的追梦三人组，带给我们不少情感共振；刘昊然的真挚坦率，彭昱畅的赤诚乐天，尹昉的返璞归真，他们因梦想而彼此羁绊，携手追梦的同时也各自消融着人生的困境。4.许宏宇导演确实很懂年轻人，影片中的各种时髦笑料梗，以及找李佳琦客串，其实都非常贴合当下年轻一代的日常。,2
3544,好无聊,0
3545,喜欢《一点就到家》这个故事，把年轻人创业、电商、带货这些时下热门元素运用得很到位，把青春励志片的激情热血，喜剧片的轻松诙谐实现了有机结合，做到与时俱进。作为云南人，要强烈推荐影片！普洱市澜沧县的景迈山古茶区，这里既有最好的咖啡原料，也有最好的普洱茶，古茶山、古寨子风光旖旎，云雾缭绕，拉祜族能歌善舞、热情好客，去景迈山的安静民宿里待上一段时间，简直就是一个洗涤心灵之旅。许宏宇会拍，拍人，拍景，拍出了真正的美。,2
3546,我和我的家乡之云南长片版，问题差不多，这个十一实在是不想再说什么了。真要夸优点的话，许宏宇导演的节奏感很好，第三幕全靠剪辑撑起来，业务能力挺好的。无论什么题材，学会用类型电影的技巧包装，技巧玩的越高级，片子就越有迷惑性，这种与时俱进的拍法让当年的主旋律故事片似乎是焕发了新机，但命题太直接用力过猛的话，也可能变成新时代的样本戏，不信你回头看看，当年的样本戏在技巧上也非常懂戏。,0
3547,搞不好就是国庆档一匹“黑马”。三个不同性格、不同职业的年轻人为解决个人困境因缘际会来到千年古寨，开始一段疯狂而奇特的创业史，在经历诸多意想不到的矛盾和误会后，最终成功。搭载电商、物流等时兴话题，嵌入城乡、邻里、父子等矛盾，生动呈现出现今乡村发生的变化。前半程闹腾的喜剧模式自然滑入抒情片段，最后进行升华。有欢笑，也有感动，梦想路上续前行。,2
3548,"又一次被电影温暖到了。有的电影有真实有残酷。但是可能现阶段，我会更喜欢这样去逗你开心、鼓励你的作品。
许宏宇太懂年轻观众了。电影里有超多有网感的笑点，逗得我旁边那女生笑出猪叫。到了结尾又会被他们三个人的成功所感动到偷偷抹眼泪。
可能很多人都会从刘昊然、彭昱畅、尹昉当中，找到像自己的影子。所以会在看电影的时候，明明很开心，突然就会被某一句话戳中，就想哭。比如像刘昊然饰演的魏晋北那样，你有一腔抱负、却无处施展。突然就遇到了懂你的朋友。我也很喜欢电影里彭昱畅演说的那句话：“我不是失败，我只是暂时没有成功。”嗯嗯加油！",2
3549,中午刚看完回来，毒舌君来一句犀利的吐槽——不看演职员表，还以为这片子是咪蒙导的呢，呵呵！贩卖大城市生活焦虑，虚构农村创业神话，最后刘昊然问大家“有没有远山树林的味道”的时候，所有喝咖啡的人都不由自主地把手举了起来，这“洗脑范儿”就问你够不够咪蒙？够不够咪蒙？？？哈哈哈！哦，对了，刘昊然、彭昱畅、尹昉这“创业三兄弟”生产的咖啡还肩负着挑战外国咖啡大企业，带领中国咖啡前进的重任，我去！这简直就是“咖啡战狼”啊！,0
3550,秀兵在北京工作十年存款19万，也就是一年1.9w，平均一个月1.5k左右。只要我每个月存1.5k，十年后我可以有19万！假设他每天送180件快递，月休四天，一个月工资差不多是4.7k，减掉每天20块的饭钱六百，减掉存下的1.5k，大概还有2.5k，秀兵看起来不是大手脚的人就算有些小开支吧估计也就五百，所以，北京的地下室房租一个月要2k！！！！,2
3551,"这是一部有远山树林的味道的电影，OMG，去二刷！
流水不争先，争的是滔滔不绝。
寄言燕雀莫相唣，自有云霄万里高。
好好学习，天天向上。",2
3552,表情和动作先于台词，音效和配乐重于台词，剪辑和运镜密于台词。一部漫画电影，一部游乐园电影，一部周星驰电影！,2
3553,虽然最后一帮返乡快递员自报家门让我有一丢丢感动，但瞬间魂穿《八佰》的撞梗还是让我立刻清醒过来！#彭昱畅真的很适合演外表嘻嘻哈哈，但内心还要藏事的角色，是不错的#,1
3554,站在创业扶贫的风口，怎么使力却也飞不起来。浓缩到那头虚幻的小黑猪、那只昏暗地铁里的飞虫上，不像自然而然的生发，而是创作者蛮横的引领，用人畜无害的表面掩盖断裂的逻辑，指向一个无可依附的圆满结局。和《家乡》一样，太过轻佻地跨越了乡村的困境，背叛《中国合伙人》仅存的真实性，把复杂而深刻的矛盾碾平成漫画式的图景，云淡风轻地一笔带过残酷的现状，凡此种种，皆是精心营建的剥削。《喜欢你》毕竟还是在浪漫爱情的范畴里腾挪，碰到现实题材还变本加厉地粉饰太平，这样构建喜剧的方式天然令我反感。以快节奏和类型技巧压制主旋律的外露，背地里还是生意人的精明算盘罢了。,0
3555,前半段真棒，笑料大多都是镜头和剪辑带出来的，这才是喜剧电影的正常水平呀，单是那段恐怖段落就值得称赞。而且这片没有为了歌颂政策而设计一堆工具人，是真的在讲人和家乡。（我爱彭昱畅！,1
3556,城市的路很干净，但我走过留不下脚印……被名字耽误的片子，出乎意料还挺好看。节奏轻快，剪辑挺好，有笑点有腐点有泪点，理想主义的成功励志故事虽然采用了超现实的表达，但道理现实质朴。风口猪都能飞，但摔死的也是猪。影片没有急功近利的鼓吹成功学，而是让人思考做一件事的真正目的。保持乐观，改变世界的初心和一份良知，哪怕失败，失败的是事，不是人。三个演员，是演员，不是鲜肉。,2
3557,感觉是忽然订档国庆的一个电影，在其他几部大电影的同期上映下，感觉大家的关注点都不在这个电影身上，几个国庆档投票结果都蛮低，但当时我就想这电影也许是匹黑马嘞，今天看了果然欢笑满满，三个大男孩坚持梦想，守护梦想，一路闯荡，不再迷失，多好多带劲，在外边我比别人拼命，为了多赚钱，在家乡，我比别人更知道家的好，虽然弱化掉了一些创业会有的困苦，但童话感的热血真的很给劲儿！最后李绍群和父亲的和解，话不多，却全在咖啡里了，那种不善于表达的父子之间的感情浓厚暖心。,2
3558,速溶咖啡式电影，短暂刺激提神，长期饮用有害健康。,0
3559, 这部片子本来也没报多大希望去看，结果发现里面慢慢都是惊喜！里面梗太多了，电影院里经常传出笑声，连我旁边的小哥电影放完了，脸上都挂着笑容，而且还恋恋不舍的散场。导演许宏宇是很厉害的人，拍的这么有意思，三个演员演技都很厉害。刘昊然呢，一改往日阳光少年的形象，变得又颓又丧，那场吵架的戏，咬字清晰，表情到位。彭彭呢，哭戏不错，挺适合憨憨形象。尹昉呢，最后和爸爸那场戏真的不错。,2
3560,"“刘昊然，你到底囤了多少电影”看到预告时，在这片子条目下留下了这么句话。当时是欣喜的，谁不想能在银幕上多看到自己墙头的面孔，但在我和我的家乡就意识到没必要。拜托多接点扎实的片子吧，有点挑剧本的眼光吧，扔到老戏骨堆中磨炼去吧，别接男主戏了，多少年了演技想不想提升了。

回归正题。
很普通的故事，但作为喜剧，笑点却大多拙劣，还有本该用来映射现实的梦境部分，然因5毛特效褪去了升华效果不说，反而显得片子很没有诚意。胜在立意吧，鼓励年轻人回村创业，脱困扶贫，顺带宣传了一波中国云南的咖啡，若是能让观众对咖啡产地和咖啡质量有所改观，不再执着于进口，也算功德一件。",1
3561,Ｄ / 剪辑思路依然超群，包括局部的灵巧碎片编织，也包括有些重要情节点的时序转换。但是，按照高配版《我和我的家乡》（除了宁浩）的模式确实注定拍不好这个题材。《喜欢你》还是在相对裁剪了较多社会语境的前提下专注于二人情感的刻画，由此不疾不徐地引出阶级与品味区隔的暧昧关系。但《一点》则不得不过快过急地涉足更多复杂得多的经济发展甚至地缘政治论题，一个个抛出却又只能全数塞回那个欣欣然的框架中。或者换个角度看，在明快清新的气氛之下，它展现出了比《夺冠》高超得多的意识形态和稀泥技能（狗头）。然而到头来，依然只有那句“在北京你留不下一个脚印”显得格外真实。,1
3562,扶贫题材能拍成这样不错了，刘昊然可可爱爱！奶奶狗狗！,2
3563,捧腹欢乐的幽默洋溢全片，幸福纠缠的泪水贯穿始末，励志与辛酸只有过来人更深有体会，而这竟是一个没有原型、完全原创的故事。三男主平分秋色，不同的人生线碰撞后终将拧成一根解不开的绳，直捅云天。“尹昉：突然有点想喝茶。彭昱畅：其实你这个愿望我可以帮你，来，爸爸给你泡茶”…太多恰如其分的朋友调侃，破涕为笑，苦也是一种味道。这样的电影最适合影院，一切梦幻元素都能在此圆满。而《瑞士军刀男》般激情治愈的音乐、邓布利多老哥们的名言…都是电影带来的更多小惊喜。艾怡良的“Forever Young”前奏一起，鼻子就发酸，这个导演太懂了。“所有的出发都是为了回家”城市与乡情的重量，咖啡与茶的冲突，年轻与年长的代际，古老与时髦的交迭，在如此一个云南小镇，融合化解…你还能看到自己的脚跟吗？,2
3564,"中文片名“一点就到家”，用属于当下这个时代年轻人的精神和方式，讲了一个动漫感十足的热血创业故事。电商、风口、快递、直播带货……满满都是我们最熟悉的元素。英文片名“coffee or tea”，两种饮品，指代的是两种观念，既是青年与老人，也是乡村与城市。

陈可辛很懂中国，许宏宇很懂年轻人。陈可辛总是在用十分接地气的方式去探讨这个国家的现实问题，而许宏宇则能够用那么精准的几句话狠狠地戳中年轻人的心。当我们在理想与现实间纠结徘徊时，总是以成熟的名义做更容易的选择，但其实忠于理想，才是真正年轻。",2
3565,最大感受就是国外对中国品牌的认识度越来越高了，可能每个无心插柳的国产品牌背后，都有一个“一点就到家”的故事吧。看年轻人热血创业就像看八九点钟的太阳升起，哪怕被晃到眼睛也会赞叹一声真好。许宏宇是个鬼马而且很有类型片天赋的导演啊，不明白为啥要用文艺片的尺子去衡量他...,2
3566,低于预期 一般般,0
3567,从头笑到尾，难得如此清新又有朝气，彭彭居然还在片里调侃了监制陈可辛。帅气又精英范儿的昊然弟弟，剃个平头就完全变样的快递员彭彭，以及永远不修边幅的“技术宅”尹昉，这三人的创业组合当然带点理想主义，但是能在古老云南山寨里搞出一片“试验田”，让最普通的村民也能分到互联网红利，把市集逝去的遗憾变成随扫二维码的便利，这才是中国当下最令人欣慰的国际化趋势呀。,2
3568,一星给导演，一星给彭昱畅，刘昊然演技真的是完全没进步，唐探一的时候还是挺惊艳的，唐探二……然后就没有然后了,0
3569,"魏晋北从未错过任何一个风口，什么都做过，但从来没成功过，甚至想跳楼自杀。
开头是反鸡汤、反成功学，但拍到后面还是变成了心灵鸡汤、成功学。
魏晋北的经历说明创业是一件很困难的事，但这一次创业他们又成功得太容易了。
他们太容易就说服村民请他们帮忙网购，太容易就拿了银奖，太容易就说服村民种咖啡，太容易就得到了全世界最大的咖啡经销商的关注，太容易就把普洱咖啡做起来了……一切都太容易了。
电影拍到第70分钟的时候就该结束了，虽然魏晋北显然是反面教材，但我怎么觉得魏晋北说得很有道理呢？
“你到底为什么觉得你能改变这片土地？你有经验吗？你受过专业训练吗？你真的以为你脑子里面奇奇怪怪的想法都是知识吗？”
星雀真的是瞎了眼才会花600万收购你们，趁星雀老板还没清醒过来赶紧把合同签了吧，过了这个村就没这个店了。",0
3570,这才是中国当下青年们该有的状态吧！没有无病呻吟，无关风花雪月，只有热血、执着和一颗真心。尹昉的长相太高级，彭彭一笑起来就晴空万里，而刘昊然骨子里还是那个贵公子。电影结尾的咖啡与茶，两代人之间的和解非常动人。推荐给所有年轻人看！,2
3571,2020.11.21/Movie37 疫情阻隔，欠昊然一张电影票。许导真的优秀，剧情流畅，运镜舒服，在搞笑和深刻间取得了很好的平衡。三位青年演员都很优秀，从眼神到台词基本都合格了。期待四位能二搭！,2
3572,竟然很好看，许宏宇发挥稳定，延续《喜欢你》的古灵精怪与奇思妙想，喜剧桥段靠的演员间的化学反应而不是丢段子，这一点大概能甩开90%大陆喜剧导演。,2
3573,热评大V们清一色“黑马”之势，这种精心包装的毒鸡汤真是令人干呕，不如看看b站郭杰瑞。,0
3574,重在对中国云南普洱的咖啡推广意义吧，这几天在店送顾客coe第一名的普洱孟连咖啡挂耳包的时候，顾客都会提到这部电影。谭卓演的星雀公司，其实就是星巴克雀巢，大公司确实是在打压价格，同时也不注重好的品种的培育。最大的bug可能是不可能在普洱古树茶的山顶种咖啡吧，咖啡更适合干热河谷的气候，和牛油果，香蕉，芒果才是好朋友。,2
3575,十一档最佳！剪辑师出身的许宏宇，太懂得把控叙事节奏的呼吸感了，延续了《喜欢你》的清新灵动但技法更为成熟。不是流于表面的城乡差异，而是真正洞见了时代性与人文性。虽然片中还cue了一把《中国合伙人》，但这个创业故事比起“师傅”陈可辛，绝对称得上青出于蓝。三位男演员都贡献了极其出色的人物弧光，尤其是刘昊然，若手之光！天选之子！几处超现实段落，以及艾怡良、八三夭的插曲，都是妙笔。,2
3576,剧作太头重脚轻，所有笔墨都用在构建这三个“可爱”人物以及他们社会困局，但成功太轻而易举，在主旋律商业片中，困局不需要解决，只需要眼花缭乱一顿轻快剪辑+配乐。这足够讨喜也相当狡猾。,1
3577,3.5；演员非常讨喜（彭昱畅真是太可爱了），拉高不少好感度；节奏明快，笑点与感人点掐得较准，很会结合时事抓热点，用Coffee or Tea指代两代人的观念差异、运营方式/创业眼界的改变。过于明丽高亮的色彩倒也契合类似某种滤镜，将乡村合伙人之路涂抹修饰得如新农村建设宣传片，类型片模式下又一次成功学口号的胜利——可能这才是正确/合适的过节观影打开方式？,1
3578,很幸运抽中了首映，看了穿越火线后对许宏宇的最新导演电影很是期待来着，他的确没让我失望。节奏很快，剪辑上一如既往的有想法，配乐非常棒。三个年轻人的励志喜剧故事，本以为会是小小的愿望那种走向，结果却非常喜人。很少能看见高能少年刘昊然演绎一开始这么丧的三十左右的失败社畜形象，是个大突破，很豁得开，跟他实际年龄和经历差的挺远，但表现得很好，感觉弟弟的戏路真的很广。彭彭贡献了不少笑点。三个年轻人组合在一起的化学反应就很妙。有笑有泪，中二热血。导演很会抓点，完成得很不错的命题作文，我觉得年轻人一定会喜欢这部电影的。影片本身值四星，短时间内效率这么高，再加一颗！,2
3579,2号看的点映，看完以后就手舞足蹈推荐给爸妈，还发了朋友圈推荐，这么优秀的影片应该被更多人看到！小一点的票房不应该只是一点点！在这里要重点夸一下刘昊然，三人决裂的情绪层层递进的爆发和第二次见心理医生时从迷茫到逐渐找到方向的转变是全片演技的最高光，魏晋北应该是三人组里最难演好的角色，但他用自己的表演收获了观众的共情，使魏晋北的种种不那么讨喜的行为变得可以理解，也使这个看似有点自私的角色也变得可爱起来，这种带脑子演戏的演员，再多的夸奖都值得！,2
3580,“我和我的家乡之云南合伙人”把创业改变家乡这个主旋律式命题拍的好玩好看！印象最深的是彭彭的演讲发自肺腑，老奶奶对集市的回忆，收获一份原始的美好。刘彭尹三人组合莫名和谐，和《喜欢你》金城武搭配周冬雨一样，许宏宇太懂不同演员间奇妙的化学反应了~,2
3581,《我和我的家乡》长片版,0
3582,国庆档前面几部不尽如人意，都在讲这部会是黑马，满心期待，但是发现期待越高失望就越大。导演能力很强，节奏快、轻松，但作为速成电影，很明显的剧本烂，演员用力过猛。,0
