,username,vote,review,rating
3526,❤yone.小米,4064,篮子男孩，好萌的活动，怎么我们学校以前没有啊！,4
3527,黄青蕉,2046,斯人若彩虹，遇上方知有,4
3528,Esse,11123,当你喜欢我的时候，我不喜欢你；当你爱上我的时候，我喜欢上你；当你离开我的时候，我却爱上你；是你走得太快，还是我跟不上你的脚步……,5
3529,熊大柚小內內,5930,………………我能給十星嗎！,5
3530,桃色響尾蛇,5281,萌死我算了，男主太帅了吧！,5
3531,Doublebitch,1389,赤果果的早恋啊！在天朝肯定要被禁！,4
3532,abby,1027,越看越觉得自己真是老了。。。。。,4
3533,晨光荣耀,1070,山楂树在梧桐树之前就是屎～,4
3534,刘一涵,536,事实证明，很多人还是喜欢绣花枕头的,3
3535,Phyllis,3840,Flipped，怦然心动，喜欢这个翻译的片名，就像第一次看到那棵树上的美景，就像第一次看到你闪亮的眼睛，那一瞬，就莫名心动了,5
3536,苏更生,360,什么乱七八糟的心动……小孩的幼稚你就以为是爱情了……家庭的温情和励志不就好莱坞的那些老一套嘛。。。。。。。,3
3537,狷介有乌青,3896,当她在他身边蹦跶乱窜，他始终不屑一顾。当他意识到原来自己的眼神早已无法离开她时，她已优雅、自信、美丽得如同女神一般。,5
3538,浅。,3747,"Some of us get dipped in flat, some in satin, some in gloss. But every once in a while, you find someone who's iridescent. And when you do, nothing will ever compare.有些人浅薄，有些人金玉其外而败絮其中。有天你会遇到一个彩虹般绚丽的人，当你遇到这个人后，会觉得其他人只是浮云而已。",5
3539,毛香菇,312,我没砰然也没心动。,3
3540,七沐妹妹,894,一连看了两遍《怦然心动》，真的是怦然心动。一对小孩，一棵树，特别简单的故事，讲得荡气回肠。我感触最深的 一点是：女生十来岁就有超脱的自省意识，审视自己爱的人到底值不值得爱。一旦触及她的自尊，立刻决定放弃这个男生。我们文化里的“爱”，似乎都要低到尘埃 里，舍弃自尊才叫爱，犯贱当真爱,4
3541,Q。,616,"“I bless the day I found you.""有人或许会认为这种以独白为主和双角度的叙事表现方式会降低故事的感染力，但我却十分喜欢这种表现形式。故事虽然单薄，也很模式化，结尾也略显仓促，但看过以后是绝对不会想要给予低分的。Btw，字幕后那段钢琴曲太美妙了。★★★★☆",4
3542,大奇特(Grinch),1790,罗伯.莱纳强势回归！手法流畅洗练，丝毫没有落入俗套和滥情之处。对两小无猜的男孩儿/女孩儿巧妙地互动关系下，呈现出他们不同的性格、观点与差异， 旁白充满纯真、幽默和浪漫，在两者巧妙地互动关系下，也对成长有了一番细腻的描绘。男女主角很萌，一个像莱昂纳多，一个有娜塔莉波曼的气质~,5
3543,桃桃林林,427,很喜欢《伴我同行》，罗伯·莱纳在蛰伏了差不多20年之后，终于又回到了他的童年故事。关于回忆，关于金色的美好时光。初恋的故事。那些小感动，他始终有一手。,4
3544,九尾黑猫,545,希望每个人都能遇到这样的女孩，吻醒那些腐朽的心。,4
3545,yuci2,1325,可能比山楂树还纯哦！,5
3546,[已注销],1239,太好看了！十星推荐！就是太短了呀！！！！！！,5
3547,赫恩曼尼,322,学着像这个小姑娘一样有尊严地爱。不过最打动我的还是那句，总有一天，你会遇见一个如彩虹般绚烂的人；到那个时候，你会觉得之前的都是浮云。,4
3548,肖浑,1333,这算完美吗？小镇美景、帅正太、酷萝莉、家庭温情、成长点滴。。。双线结构，视角切换，细节丰富，过程明晰。。。爱就该是这样悠悠扬扬、婉婉转转、一阵冷、一阵热、一阵抽风、一阵颤抖的过程。。。睿智外公和脑残叔叔是惊喜。。。爱到最后拼的果然还是人格魅力啊。,5
3549,亵渎电影,266,结局过于仓促了点，但过程却是那种的清新而美妙！遇到一个对的人那种瞬间悸动被导演还原了，再次带观众清纯年轻了一次，回想那一年的怦然心动！★★★★,4
3550,抖啊抖,267,我想任何一段感情都是有时差的 你先注意到我把我默默看在眼里和我很久以后才确信你是唯一的最好的只想要度过一生的人 很多年后你跟我随意谈起那些我从不自知和早已遗忘的琐碎细节 我想起当时自己是如何把所有心思都花在另一个人身上而仿佛被施了障眼法 时间看似残忍却默不作声地容忍我们暂且做伴,4
3551,小十三,207,看了三遍，每年都会拿出来看，起初觉得男女主一定要在一起，为什么男主这么别扭，到现在，觉得其实有没有在一起又如何，成长才是最重要的吧，看人不是凭一时冲动，学会全面的认识那些对自己重要的人，才是本事,4
3552,BOSS米我要,231,当他爸爸画了棵大树扛到伤心的她面前，我哭了呢~,4
3553,tina,1115,爱情是树不是花。,5
3554,顾盼,129,有趣的内心比美丽的外表更有魅力。唉，老夫的少女心…,4
3555,UrthónaD'Mors,728,真好，两小无猜只是相知过晚。如果你遇到像彩虹一般的ta一定要抓住并珍惜！有些人浅薄，有些人金玉其外败絮其中，但是总有一天，你会遇到一个绚丽的人。ps片尾曲Everly bro的歌词真好，虽然我不相信永远不过如果我可以和相知的ta在一起的话，那么我希望那个人就是我。这片感觉到就够了,5
3556,刷鞋大王,19,校园青春片的一股清流。只是我既没怦然也没心动，不明白为什么会被捧上天,2
3557,不良生,138,某段时间我们都是那个少女，某段时间我们都是那个少男。,4
3558,尽欢,107,在最好的年纪遇到你。电影中的场景，色彩，人物都很美。喜欢女主多一点。,4
3559,朝暮雪,91,叙事手法很赞，同一件事在不同人的眼中可能截然不同。,4
3560,深海的心,644,又一部让我痛哭流涕的片子。让我想起Melody，以及一切怀有美好情感的故事。我羡慕朱莉安娜的家庭，听到兄弟俩完美的和声，当时就落泪了；我羡慕她有一个好爸爸，为她画下心爱的梧桐树。更羡慕有一个布莱斯那样的可爱男孩，最后慢慢的意识到自己喜欢她。原本没怀有期望，可是，在童话面前，我输了,5
3561,影志,404,融入了一切我喜欢的电影元素，画风怀旧，演员超萌。60高龄的导演罗伯·莱纳在2010年奉献了一部极像是80年代电影的「两小无猜」式爱情小瘙痒，不及《伴我同行》深刻，却同样令人“怦然心动”。,5
3562,沉歌,389,这女孩让我想起了十几年前的老电影《小丫头》里的女主角——越看越觉得这男孩根本配不上她，好想成为这样的女孩。,5
3563,厷糸,108,刚刚看完，很纯洁的初恋，起初我还有点不喜欢朱莉，觉得她有点缠着男主，但后来越看越喜欢她，喜欢她的性格，做事干脆利索，而且心地还很善良。,4
3564,lowdive,425,我想对我将来的儿子说，你可以14岁的时候就恋爱，但你喜欢的女孩一定要像Juli Baker一样。,5
3565,亚比煞,141,很纯的故事，也许是太纯了，所以让我喜欢不起来，总让我联想到心灵鸡汤，读者之类的故事，中间有几个小波折，最后是励志的皆大欢喜的结尾。不痛不痒，也看不到新意和发人深省的东西。难道是我心理太阴暗，太挑剔？我宁愿要看血肉模糊的现实。,3
3566,荔枝蜜薄荷苏打,96,Juli真是满身光环，绚烂如彩虹，怎么可能不为她心动呢。,4
3567,苏午饭,71,好久好久之前看过 已经忘了具体的剧情了 只记得那段美好的感情 叫做“怦然心动”,4
3568,战国客,77,如果当年我上学时有“篮子女孩”的活动，又会怎样？……哈哈,4
3569,蚂蚁没问题,265,譬如说女追男然后女的放弃然后男的突然开窍了开始反追然后女的拒绝然后男的继续无所不用其极然后你来我往几个回合最后皆大欢喜在一起的情节其实隽永美好的跟灰姑娘也快差不多了，我最喜欢也不是那句好莱坞俗套一般的“有天你将遇到一个人巴拉巴拉”，而是小孩儿应该怎么正能量的长大，遇到爱情也不卑微,5
3570,大宸,65,美国小清新罢了，Callan McAuliffe真是帅气...,4
3571,滚滚的麻麻,60,清新自然，不过我这样晚熟的人，不容易代入孩子们的小世界。,4
3572,凉风有信,47,今天刚刚看完，之前有好多次想看都因为没会员错过了，这是部很让人感动的电影，那种心理活动的描写特别细腻特别能打动人，好的电影是能引起大家的共鸣和思考的，这部就是,4
3573,同志亦凡人中文站,183,让人怦然心动的青涩童年,5
3574,韦思嘉,165,女主角这种类型的姑娘，以后一定会长成参天大树保护周围所有人的，男主太囊了，但是架不住皮囊太好啊，如何不喜欢。,5
3575,已注销,105,这是一部百看不厌的小清新电影，真的很治愈。这样美好、勇敢的朱莉·贝克，谁能不喜欢呢。最喜欢电影里的那颗高大的梧桐树，爬上它，就好像能看到全世界。,5
3576,bekey,73,今晚刚看完，分别从男女主角的视角出发将初恋的那种感觉细腻的表达了出来。女主洒脱开朗，男主内敛沉静。但是当爱前后来到时，他们都表现的很勇敢，觉得挺难得的。不喜欢的一点是男主一家太小家子气，尤其是他的爸爸，很想知道为什么对音乐有那么大的成见及希望交代一下他那么有优越感的原因。,4
3577,酒鬼一家小迷妹,113,女孩之于男孩，就是那个彩虹般绚烂的人，虽然我是女的，但是也想要个善良，真诚，有主见如女主的小青梅啊。一部处处有哲理的温情片，强烈推。,5
3578,默,90,我心中最美好的一部青春电影，很喜欢。男女主都好看，演的也很好，两个人各自的角度和转变很自然，让人跟着主角的心理活动如戏。每个人青春中都有那么些自以为是和小傲娇，小心思，也许以后某刻幡然醒悟，后悔曾经那不懂事的自己，可都是美好的经历，因为当初的傻乎乎，才有那样的记忆。,5
3579,听説,72,喜欢这纯纯的爱，男女主从小算是青梅竹马，一起成长。这部爱情片是我最喜欢的一部。评分还不到九分，不应该啊,5
3580,徐若风,83,美好清新，容易令人喜欢，片名可以叫《小鹿乱撞地翻动下一页》。评分过高，8分左右可以接受，何至于9.1分....,3
3581,未注销,58,很纯爱的电影，两个小孩子其实从见面的第一眼就注定会喜欢对方，只不过因为性格的原因，小女孩比较主动，而小男孩后知后觉。还是很美好的。,4
3582,一叶扁舟,78,看完真的很有触动，初恋原来是那个样子，而且国外人举办那个活动也好有意思，尽然可以拍卖对象。拍得真不错呀,5
3583,鹤生竹溪,56,"很有生活小情趣，很温暖的小电影
特别可爱，这是我唯一能够想到的形容词",5
3584,葵花卷,62,"有人住高楼，有人在深沟，有人光万丈，有人一身锈，世人万千种，浮云莫去求，斯人若彩虹，遇上方知有。 
",4
3585,shield,43,拍的太好了，好像真的能让人怦然心动,4
3586,临城酒肆lz,41,"很经典的一部温情电影 同学一直推荐看，终于找时间看完了。 
少年时期的感情永远是那么美好，珍惜吧这最后的青春时光。",4
3587,蓝色啄木鸟,53,偶然看到的剧，意外的好看，浓浓的美式乡村小清新纯爱剧，中英文版都看了一遍。外国小男生小女生好早熟哦，学校还安排这种与喜欢的男生独处时间的拍卖，场面蛮搞笑的！男主颜挺正，眼睛很好看！女主是童星拍了不少温情片，演技超厉害，很有灵气，期待他们的成长！,5
3588,TORO VAN DARKO,38,莱纳继《伴我同行》后再度讲述上世纪六十年代的成长故事，只是这一次是关于爱情。影片的双线旁白在最后合二为一煽情效果不俗。不过之前对两人情感纠葛过多的描述稍显拖沓。“整体和部分“不止存在于人身上更是在生活中，至于结果是谁大于谁，是由我们自己决定。一个如此萌的正太站在面前，谁不会心动？,4
3589,吃薯片的猫,43,非常温暖的一个片，看完心情很好,5
3590,HaGaU,55,心动的不是爱情 而是家庭氛围和教育模式,4
3591,艾小柯,32,4.5星，年度最令人感动的电影。,4
3592,juvenile,46,是真的让人怦然心动了，高高的梧桐树上开阔的风景，我也想拥有,5
3593,毛利,108,一个暗恋女苦尽甘来的故事，美式罐装心灵鸡汤，看来很多人都喝high了。,3
3594,樱花飞舞时,36,青春成长过程中，初恋的美好与悸动，它会让你困惑，它会让你窃喜，它会让你难以忘记。,4
3595,CyberKnight电子骑士,39,rob reiner又回来了！不亚于stand by me的优秀之作！让拍个莎莫500天就显得很牛的人看看，老家伙玩小清新更纯属有味道。毫不刻意煽情，男孩的转变非常细腻可信，年度最温馨可爱的电影之一。,5
3596,喜欢吗~,52,刷了至少十五遍，每次难过就刷一遍，女主刚开始不讨喜，但越看越喜欢，男主的帅气也抵挡不了女主的魅力。这部剧没有别的经典剧那种厚重压抑感，是个能让你放松开心温暖的剧。,5
3597,李斯本,39,爱人的眼睛都会笑，其他人的眼睛都看不到。,4
3598,维城乱马,50,看了十分钟之后我就明白了，为什么我只是在豆瓣上点一看想看就获得了几十个“赞”……有一个朱丽这样懂事和坚强的女儿或者女朋友实在太幸福了。,5
3599,事儿妈,28,有的爱情，没有波澜壮阔，不是撕心裂肺，却仍旧叫人怦然心动。本片描述的是一对平凡的青梅竹马之间的那些看起来平凡普通的日常小事，但是却仍旧动人心弦充分体会到爱情的美妙。我想这就是本片细节描写及真诚用心的妙处。,4
3600,挽梦忆笙歌,26,纯纯的爱恋，第一眼就是一眼万年，遇到对的人，爱情并不需要多惊心动魄,4
3601,刘康康,21,初恋的悲剧就在于跟初中女生相比初中男生就是个傻逼啊，这片儿要搁亚洲拍绝对是一悲剧结局，就像那些年或者建筑学概论，男人念叨着曾经有一份真挚的感情摆在我面前可惜我没有珍惜等到失去时才后悔莫及。双视点的运用导演控制得恰到好处，反正我作为观众没有因为相同情节讲两次而感到烦躁。女主角真美。,4
3602,昵称被占不开心,36,两个孩子一棵树，荡气回肠,5
3603,文泽尔,18,"Gimme your lips for just a moment and my imagination will make that moment live. Gimme what you alone can give, a kiss to build a dream on.",4
3604,遇见彩虹🌈,24,分别从男女主两个视角讲述他们的成长恋爱故事。同一段经历在两个孩子眼中是那么不同。男主的父亲始终带着高人一等的偏见去看待生活窘迫的邻居，实际上却很虚荣。女主的一家虽然因为叔叔的病而拮据，偶尔也会有争执，但却很温暖。,4
3605,宁宁,32,纯纯的初恋，很甜很暖，里面的插曲也很好听，必须五星！,5
3606,周冲,55,除了清纯的小恋情，其实电影里还掺入了更深的东西。这种思考是不露痕迹的，但正因为如此，作品更有渗透力、更有重量。,5
3607,听君一席话,66,还可以吧   青梅竹马    不过没有打动我,3
3608,豆瓣酱,22,很小清新的一部影片，男女主角在青春年少时那样的懵懂纯真的感情，怦然心动的美好。,4
3609,沧海一小生,23,影片把这份怦然心动的情感演绎地好美啊！,4
3610,青山绿水,17,初恋可能就是当时在你眼里美好到世上除了他，你看不到其他人，而外人看着却很一般。,4
3611,昏金暗玉,13,简单大方，返璞归真。否则Rob Reiner大可以追述小男孩的父亲为何未能改变一个既定的事实：他无法成为一个萨克斯风手，只能对家人和邻居怀着不动声息的怒火。Rob Reiner不想玩深度，他只怀念那份甜。,4
3612,apple生活,22,很好看(｡･ω･｡)ﾉ♡,5
3613,斑斑点点,33,每个人心中都有一个属于自己的无花果树。,5
3614,米粒,15,很堅強很特別的小女孩 帥帥傻傻的小男孩 ：） 如果能再為你怦然心動一次 我甘願！,4
3615,甜椒Oli,24,"没有人真正的需要救赎。The higher I got, the more amazed I was by the view.",5
3616,你看起来很美味,29,看完了之后我对男主角怦然心动了怎么办......,5
3617,san,24,把小男生小女生情窦初开时刻的温情复杂纠结的小心思刻画得如此细腻自然小清新，实在是太棒了,5
3618,鱼茄卤,16,真的理解不了了，怎么就那么高分，每天看个5分钟，看了半个月才勉强看完,2
3619,sharon,14,美式清新，在谈清纯的爱慕同时又有一些生活的哲理，动人又不是乏味,4
3620,元气。,22,觉得不太好看 为什么分这么高呢,3
3621,卡比巴拉的海,20,真正的幸福是来自内心深处,3
3622,桃星,19,虽说男主的颜好看，但是非常讨厌他的性格！,5
3623,撒旦的表妹,26,男主好帅，julie的两个哥哥也很帅啊,5
3624,蓝下老婆,17,很羡慕女主，有对自己的认知，感性和理性完美的结合,5
3625,青山绿水,17,初恋可能就是当时在你眼里美好到世上除了他，你看不到其他人，而外人看着却很一般。,4
3626,大志的小耳朵,19,超喜欢这部电影。有些爱情发生的很早，有些爱情可能在认识之后历经多年才产生，无论如何，它发生的那一刹那，那份怦然心动都是最珍贵最美丽的情愫。愿所有美好的心灵不被辜负。,5
3627,昏金暗玉,13,简单大方，返璞归真。否则Rob Reiner大可以追述小男孩的父亲为何未能改变一个既定的事实：他无法成为一个萨克斯风手，只能对家人和邻居怀着不动声息的怒火。Rob Reiner不想玩深度，他只怀念那份甜。,4
3628,米粒,15,很堅強很特別的小女孩 帥帥傻傻的小男孩 ：） 如果能再為你怦然心動一次 我甘願！,4
3629,心生,16,美好得让人喘不过气。,5
3630,李彬BinLee,19,真好看的青春片！,5
3631,sharon,14,美式清新，在谈清纯的爱慕同时又有一些生活的哲理，动人又不是乏味,4
3632,宋小君,19,美好……,5
3633,原来是西门大嫂,28,吃着全家桶看完后杨巴巴说，猴子你等我我去把鸡翅种到家门口。。。,4
3634,Luke,17,puppy love. 真是令人怦然心动。,5
3635,曾于里,18,真的会把人萌倒,5
3636,都是小金猪啊,13,"影片的美好，不仅在于纯恋的打动人心，而是在于从两个涉世未深，拥有透明澄澈眼光的男孩女孩所经历的成长故事中，有着青涩的美好，生命的感动，以及那些被我们散落四方的单纯。。。
电影和原著一样精彩",4
3637,向生,14, 最好的就是青梅竹马。那一瞬间就被打动,4
3638,大島,17,女权主义者梦想中的大会在1963年的美国已经召开,5
3639,👹天神的审判,25,这就是情窦初开的感觉吧，很美好的感觉！女孩子真的比男孩子早熟很多啊，女孩子善良，独立，有个性，真的是什么样的家庭教出什么样的孩子，很喜欢男孩子的外公，真是一个很好的长辈。,4
3640,哪吒男,12,我曾爱过一个男孩。,5
3641,温泽,17,看介绍很平庸，但其实很精彩。可惜梧桐树是假的。,5
3642,橘猫,17,每一帧都是那么温馨而又自然，真的是怦然心动,5
3643,夏奈,19,自己没有机会经历的话，跟着电影经历一次也算了了心愿了。,5
3644,shu,14,很动人。对于大多数人，这样的事儿在当时都是差一点儿发生或者只发生了一点儿吧，所以看到电影里的种种都像是想象和期望的延伸。 ,5
3645,嘻嘻,15,斯人若彩虹，遇上方知有，曾经的个签，很喜欢这种青涩懵懂的感情,5
3646,世界尽头,15,有的人浅薄，有的人金玉其表败絮其中。有一天 你会遇到一个彩虹般绚烂的人，当你遇到这个人后，会觉得其他人都只是浮云而已。,5
3647,乌鸦火堂,15,青春版当莎莉遇到哈利，单纯版伴我同行，温柔版危情十日，罗布雷纳集大成之作，这才是搞对象的必看电影,5
3648,[已注销],22,奶牛单独看就是奶牛，草场就其本身也只是草和花，而穿过树枝的阳关也不过是一线光束，但当你把他们结合在一起，奇迹就发生了。,5
3649,米其林2号,15,初恋的感觉,5
3650,杨大志°,15,有些人浅薄，有些人金玉其外败絮其中，但是总有一天，你会遇到一个绚丽的人，她让你觉得你以前遇到过的所有人都只是浮云。,4
3651,时间之葬,18,童话的好坏在于信与不信，这一次，我信了,4
3652,不吵的猫,14,真正的幸福来自内心深处,4
3653,emillyhom,10,纯纯的，简简单单的爱最触动人心了,4
3654,袁长庚,13,我可以给这片子6颗星么？,5
3655,如是,13,真的是怦然心动。,5
3656,凉面加辣两勺半,10,很纯,5
3657,Sophie  Z,13,有些人浅薄，有些人金玉其外而败絮其中，有天你会遇到一个彩虹般绚丽的人，当你遇到这个人之后，会觉得其他人都只是浮云而已。,5
3658,我lu不会飞,13,斯人若彩虹，遇上方知有，看完了真的是满满的感动,4
3659,Vamei,13,educate your kids with patience,4
3660,猫司令,9,多一星给男主，好帅,4
3661,仲楚,15,世人千万种，浮云莫去求，斯人若彩虹，遇上方知有。,4
3662,林文清,11,豆瓣最不可理喻打分之一……,1
3663,LORENZO 洛伦佐,13,超温馨 我也喜欢那个女孩,4
3664,旺仔的小馒头,6,是初恋的感觉,5
3665,闫妮,12,记得当年年纪小， 你爱谈天我爱笑。依然是迄今最喜欢的片子，触到心里最柔软的地方。,5
3666,H2O.,18,很棒很棒的片子。突然好像明白王阳为什么会喜欢张青而不是沈依依了。。。,5
3667,隔壁LEO在唱歌,14,这他妈才叫青春片呢，里面发生了关于青春所有惊天动地的大事。。。,4
3668,眠去,11,像《初恋的回忆》的童年版,4
3669,超神的我妻由乃,8,上个世纪的故事 电影色调很暖 故事简单但很甜 还有男主真的好帅,5
3670,路西法尔,10,爱让人知道造化为何美好，爱也让人知道自己何以渺小。爱里有永远做不完的功课，可惜的是我的一生太少。,5
3671,Ms_underwater,13,评分这么高的点到底在哪里？,3
3672,蒜 | BOY A✎,10,2011年第一部电影《怦然心动》：有些人浅薄，有些人金玉其外而败絮其中，有天你会遇到一个彩虹般绚丽的人，当你遇到这个人之后，会觉得其他人都只是浮云而已。,5
3673,艾晨,8,真是美好啊,5
3674,榴莲妹,6,怦然心动，初恋的感觉挺好，其实也不是童话般的故事，但也会向往。女主很优秀独立，会值得有更好的,4
3675,北欧以北,16,有些人浅薄，有些人金玉其外，败絮其中，有一天你会遇见一个彩虹般绚烂的人，当你遇见这个人后，会觉得其他人只是浮云而已。会发光的人，是能拯救他人的人生的。怎么都觉得男主角是绣花枕头，但有双迷人的眼睛。我总觉得是女孩挽救了他的人生，否则他是否会和他父亲一样最后从骨子里腐烂掉呢。,5
3676,还不过来扶着朕,8,像少女的一个梦，女主太可爱了，男主有点讨气但幸好最后醒悟，我爱这部电影,5
3677,波波维奇,12,纯纯的初恋的感觉，生活的点点滴滴细水流长，喜欢这样的电影。,5
3678,琴  酒,14,重看真是觉得太好看了，淳朴，真挚。最好的女孩子。,5
3679,你不喜欢文渊吗,13,初恋是最棒的也是最瞎的,4
3680,左胸上的吸盘,8,故事很简单，罗伯莱纳好像也不接故事复杂的活儿，其实这片子说起来，故事又简单、形式又很PPT，是没什么意思的，但是看的时候心情还算愉悦,3
3681,novich,10,平行结构，明显偏向女方。讽刺的是，被动阴柔、以色相取胜的是男性，主动、真实、勇敢的却是女性，也是此片诱人之处。女性主义色彩的青春片。,4
3682,种玫瑰的兔子,11,最近又重新看了一遍，很喜欢女主的性格,5
3683,兽与面具,9,在绚烂人生来临前，你是否已做好怦然心动的准备？,5
3684,[已注销],13,绝对的五星电影有没有！看过最好的爱情片，不矫揉造作也不卖弄那点儿文艺小情怀。朴素清新的叙事方式，一点不扭曲的剧情。配乐钢琴和片尾曲简直弹到心底里去。不好意思激动了,5
3685,钩镰枪,8,豆瓣上的小朋友太多了,2
3686,小海,11,导演居然是一个47年的大叔，他是多有童心啊……小男演员真的好帅……还有很遗憾的感叹，我想早恋可是TM已经晚了！！！,4
3687,冰红深蓝,11,温馨感人的青春片。双重视角交替切换叙事，并将男孩女孩不同的心理活动通过旁白细腻地呈现，让这个纯真青涩的初恋故事显得新意十足又不乏代入感。影片染上了一层朦胧的暖黄色，配乐清新，对白诙谐而暗含哲理，没有俗套滥情的渲染，唯一不足是收尾稍显仓促。你送给我鸡蛋，我为你种上梧桐树。（8.5/10）,4
3688,虚清,6,女孩子呢，如果不是特别漂亮的话，就得热心善良聪明殷勤懂事有个性有涵养有思想，才能换来一个有着blingbling大眼睛的男花瓶。是这个意思么...,1
3689,做一件事很难吗,11,很清新的电影 两个小孩内心的独白 可以看到美景的梧桐树 ,3
3690,迦南Canaan,7,细腻柔软清新自然。但是8.9分简直太扯了，大家都疯了吗？,3
3691,花衬衫,8,相当喜欢这种纯粹，朦胧的感情，很美好。,4
3692,一蓑烟雨任平生,8,小女孩太可爱了，以为一直待在树上树便不会被砍掉。男孩和女孩之间的对话，我感受到了一种情窦初开的感觉。,5
3693,Giroro,12,听力课上看的电影，怦然心动，就只是一眼，一眼万年，初恋总是美好的,4
3694,伊卡洛斯,9,因为喜欢你所以想去去拉你的手， 所以在众目睽睽之下就去抱你， 所以给你送新鲜的鸡蛋。 你若是也喜欢我就为我种一棵树吧。,5
3695,奥特曼,4,有些人浅薄，有些人金玉其外而败絮其中。但是总有一天，你会遇到一个彩虹般绚丽的人，她让你觉得你以前遇到过的所有人都只是匆匆浮云。,5
3696,暴富的女孩是我,9,每个年轻男女心中都有那么一棵树吧，不知道还在不在，不知道还能不能再重新种下。,4
3697,阿暖,7,评价好高啊为毛我觉得很无聊= =而且这姑娘长得真像我一高中同学看到她我就觉得好悲剧……,3
3698,春风绿江南,7,一个特别简单的故事，讲得荡气回肠。,5
3699,曼仔,10,叙事很好，拍的很细腻，表演也很细腻，配角也颇有可挖掘处，但是唯一的缺点就是真的只有我一个人觉得Juli长的真的不好看么……特别像电视剧手机里的牛彩云……看到她我的脑海中就盘旋着“牛三斤，牛三斤，你的媳妇叫吕桂花”然后分分钟跳tone。刚开始镜头里那个小Juli长的是真好看！Bryce长的也好看。,4
3700,途经一个你,8,斯人若彩虹，遇上方知有。真的是怦然心动。,5
3701,Haleyrink1897,3,一向非常挑剔的豆瓣影友怎么会一致赞许此片，或许源于那种纯真，毫无修饰的感觉，纯真的令人意犹未尽。电影不需要有什么深刻宏大的主题，只需要让观众flipped，留下无限遐想空间。,5
3702,Paco,8,16.2.5 又是以知音式观感强侵人心的电影，罗伯·莱纳能拍出《伴我同行》和这部，想必是个情商又高记忆力又好的人。用至俗技法去回寻青春的鲜明点滴，暖人心窝又引人叹恨的记忆就这样呼之欲出了，似是而非的的鸡汤中，释放非命题的真善美。片子让我想起初恋，女主却又像极了另一个人，搞我心塞。,4
3703,蜉蝣,7,大胆又坚定的姑娘。,4
3704,欢乐分裂,11,不仅是青春和爱情，还有责任和自立。,4
3705,寒枝雀静,6,D＋ / 半醉。男主也太好看了吧8。感觉有些家庭身份什么的完全可以更深入一点。,3
3706,小A,6,9.25 转换旁白角色的时候画面会翻转，响应标题'flipped'。罗伯·莱纳真有意思，从'摇滚万万岁'开始就新奇想法不断，而且表达这些想法和使用资金一样很到位，布朗克斯人都喜欢打一枪换一个地方么。跟着思绪走的剧本行进流畅。一口气看这么多美国小甜妞有点眼晕啊。,4
3707,圆满金秋,14,你不用为谁变成他们想要的样子，你自己本来的样子就是最美好的，现在的你只是一颗种子，以后会一定开出灿烂的花朵。,4
3708,大水冲了龙王庙,11,真正的怦然心动，好心水啊！,4
3709,二十二岛主,10,影片采用的叙述方式很独特，小演员的表现很给力。,4
3710,纤纤,9,让你相信一见钟情确有发生，怦然心动感觉很美好。,4
3711,草威,5,这个片子的感觉太准了，小时候喜欢一个人就是不断地找她麻烦，和她纠缠。,4
3712,匡匡,7,"有的人浅薄，有的人金玉其表败絮其中。有一天 你会遇到一个彩虹般绚烂的人，当你遇到这个人后，会觉得其他人都只是浮云而已。 
　　 
",3
3713,陆支羽,7,有好多漏洞挖。,4
3714,大耳朵_,10,喜欢这种美丽的爱情，温暖又治愈，重点是男主我好喜欢😍😍😍😍花痴中,5
3715,国王KING,8,一个关于爱情的故事，男孩与女孩的相识的那一刻就开始怦然心动。成长的故事总是那么让人喜欢。画风怀旧，始终有明亮的暖色调。喜欢里面的叙事方式，双线交替并行推进，虽然内心独白蛮多，可是并不闷。,4
3716,二月桃花五月榴,51,"斯人若彩虹，遇上方知有。
我能说我就是刷新闻被这句话吸引看的这部电影吗？果然是一部让人会怦然心动的电影。除了爱情，你还能体会到关于理想，关于人生的感悟。就是结局我觉得有点突然啊，看不够",5
3717,小森林,10,两小无猜，温暖美好,5
3718,小川   靜,6,"兩小無猜~~有的人看一眼就喜歡,一眼萬年啊....單純稚嫩的心思,認定了就無法改變.鄉下好美.",5
3719,马赛克,8,尴尬肤浅的低幼小清新；这种片也能捧上天，你瓣品位之低令人恐惧,2
3720,ღ 狐不悔，,10,这大概是我看过的最最简单的故事，可它又是那么不平凡，特别到仅仅是一个眼神就能让你怦然心动。当她走出那扇门时，他看到了Chet说的色彩斑斓的人。,5
3721,SydneyCarton,6,还真的让我有一点点动心，本来觉得结尾有点煞，但现在回想下，是我觉得93分钟过得太快了。,4
3722,去你妈的,9,到底哪里好了=。=,3
3723,慕詩,7,单纯美好。,4
3724,桃子,3,是有声书吗？旁白唠叨死了！,2
3725,随意,8,每个人都有青涩的时候，这就是那个让人怦然心动的青春回忆。,5
3726,好姑娘老妖,11,很温情的小电影啊 看过之后顿时觉得世界美好了有没有？,5
3727,乔迦,8,女生总是比男生早熟，女生明白爱情时男生还在懵懂，当男生明白爱情时，女生却已经开始反思爱情了，这也是现实里很多年轻情侣分手的原因,4
