,username,vote,review,rating
205,科林,5,"大漠孤烟直，长河落日圆。
爱女生前最后的一粟，短暂 渺小，飘零在风曳中，埋葬于荒漠里，被风沙吹落，被尘砺覆盖。
如同光阴，渐渐带走属于那个时代的巨大疼痛，却把它轻盈小巧的载体掩埋于历史的尘埃之下，抚平 抹去，似是从未存在。
实际却在记忆胶片上留下恒久的一秒。",4
206,L--91,4,感谢#盗梦观影团#可以提前看到这部电影。终于可以放了，但估计永远也看不到2019柏林那一版了。公映版某一处的缺失如果没有提前补课的话还蛮影响情绪的把握的，映后交流真的是有人没看明白。整体而言是一个很简单的故事，拍的也没那么煽情，平平淡淡吧。最喜欢的还是（真）结尾，缺失的遗憾，但被在乎的人深深地保留着。,3
207,陆小鸟,4,看得我如坐针毡。所有人物冲突都是故意起冲突，所有桥段都是小品桥段，靠“不把话说明白”来推进剧情，突然就跑，突然就追，突然就打，突然就哭，闹腾一通再坐下来给你娓娓道我的苦衷。整体感受就是和故事基调格格不入，从卡车上认女儿然后讲小品开始，或者更早。,3
208,Ou,1,发条橙。,3
209,谢谢你们的鱼,9,比《归来》好太多了，老谋子现在已经成仙了，一部技术、美学、故事、表演高度统一的作品，以一个小切口讲时代，用一些柔软但是具有力量的设计完成对时代记忆的展现，最后落回人物和情感，一秒钟和一辈子，有笑有泪有无奈，但是没有第五代第六代普遍的无病呻吟，举重若轻，不用从头到尾哭哭啼啼依然可以感动到观众，真好。话说回来，这是张译拍电影到现在最好的表演。,4
210,451½°F™,5,用「天堂电影院」模式和「父亲」/「反英雄主义」道德高地来消弭「历史背景」带来的审查与观众揶揄的麻烦，同时将「电影」在替代「群众运动」中的「核心」，都是国师在当下语境和电影环境中的「修正主义」。,4
211,熙哥哥最聪明,16,结尾吃屎，我提前离场。,2
212,一口大井子,24,国师这次放弃了对形式感的追求，单纯从故事出发，展现那个特定时代的人们最本真的状态，没有煽情，却处处深情，戏内戏外抢救电影的情节互文，反倒增强了一层戏剧效果。片中对于胶片放映事无巨细的呈现，从清洗胶片的小心翼翼，到放映开始的全场肃静，那是电影主义者才有的敬畏，也是终其一生投身电影创作的张艺谋所拥有的自觉。尤其喜欢范伟这个角色，身上既有作为电影放映员的神圣性，也有那个特殊时代下被挤压出的一种扭曲的世故，举报张译的是他，撇清关系的是他，但最后给予善意的也是他，这种自私与无私的相互叠加，或许才是那个荒诞时代的普遍性，其中的性格光谱越复杂，人物塑造越真实。,4
213,tangerine,103,缺点有，但是真的很好了。首先，这不是一部讲电影有多么美好的电影，张艺谋也不需要拍这么一部电影。它讲的是，一开始你只是一个看电影的人，后来，看电影的过程中你会遇上很多事，这些事会和电影一起成为回忆，甚至会成为比电影更重要的东西，见证你的人生，很多东西都可以成为这种承载体，只是对于我们这群人来说，这恰好是电影而已。,4
214,盘子,4,有点没意思。,3
215,六条叔叔,11,是国师的回春之作，是老谋子的《天堂电影院》，是另一个陆焉识的故事，是新憧和旧梦。虽然电影明显的删减了部分内容，但依旧能看出导演在其中寄托的大量情怀，对特定时期以小见大的历史呈现、对电影艺术毫无保留的无限热爱和对胶片时代眷恋温柔的致敬告别，尤其是中间发生在影院的情节，实在是太动人了。女主角真漂亮，演的还行，但是浓郁的后期配音感让人很出戏；张译和范伟还是一贯的高水准，尤其是张译，他让我第一次感受到一个男人因为洋溢的才华而散发的性魅力，出神入化的演技真的让我觉得，他非常的可！,4
216,Euthyphro,6,张译想留下的是亲人的两帧画面，刘浩存以为张译想留下的是一张写满官话的废报纸。这带着辛酸与讽刺的一幕简直像张艺谋对后文革时期中国的一个写照——老一辈的人希望后来者从过去学到并保留下来的东西与后来者真正自以为学到并保留下来的根本不是一个东西，而其间那些真正有价值的东西都已经掩埋在洼地的风沙中无影无踪了。,3
217,Kiss,19,女主为了漂亮不敢做任何多余的表情，老谋子都被资本裹挟的不能自由选角，大陆故事片哪有什么未来？,2
218,九只苍蝇撞墙,3,内容是讲电影，却拍了个故事会呈现出来。熟能生巧再往下就生成了老油条，“油”不但意味着滴水不漏，也意味着滴水不进，只剩下看上去经营的无懈可击但干巴巴毫无水分营养的外壳。,2
219,瓜。相信这个世界很变态。,2,感觉怪怪的，说好不好，说差不差。说到底，还是一部私人情感输出的电影，所有人物的举动都是因为个人情感因素引发的，都是真正的小情，想用小情引起大爱的共鸣，但没有做到，所有人物的形象都是单一的，仿佛也就只有这一种情感。胶片这个物的作用，在我看来没有发挥好。但张艺谋这次还是努力讲故事了，虽然没讲好。,3
